timestamp,free_heap_kb,stack_hwm_bytes,net_activity,msg_size,sign_time_ms,label,true_algo
1761023849302,246.08,6016,1,64,103.68,1,0
1761023851562,237.62,6016,2,32,258.47,0,0
1761023853982,247.86,6016,1,256,418.32,0,0
1761023856359,237.62,6016,2,256,374.36,0,0
1761023858506,247.86,6016,1,64,145.66,1,0
1761023860674,237.62,6016,2,512,167.19,1,0
1761023862857,247.86,6016,1,1024,181.15,1,0
1761023864988,237.62,6016,2,1024,128.45,1,0
1761023867298,247.86,6016,1,128,308.63,0,0
1761023869713,237.62,6016,2,32,413.2,0,0
1761023872120,247.86,6016,1,128,405.47,0,0
1761023874531,237.62,6016,2,1024,408.58,0,0
1761023876670,247.86,6016,1,512,137.51,1,0
1761023878842,237.62,6016,2,512,170.6,1,0
1761023881008,247.86,6016,1,512,163.76,1,0
1761023883070,237.62,6016,2,1024,60.46,1,0
1761023885216,247.86,6016,1,128,145.08,1,0
1761023887429,237.62,6016,2,256,212.37,0,0
1761023889531,247.86,6016,1,128,100.71,1,0
1761023891760,237.62,6016,2,1024,226.97,0,0
1761023893844,242.02,6016,1,256,82.35,1,0
1761023895983,247.86,6016,1,128,137.32,1,0
1761023898129,237.62,6016,2,128,145.54,1,0
1761023900389,247.86,6016,1,128,258.53,0,0
1761023902720,237.62,6016,2,256,329.37,0,0
1761023904871,247.86,6016,1,256,148.78,1,0
1761023907060,237.62,6016,2,128,188.53,1,0
1761023909217,247.86,6016,1,64,155.17,1,0
1761023911358,237.62,6016,2,512,139.88,1,0
1761023913588,247.86,6016,1,128,228.69,0,0
1761023916010,237.62,6016,2,512,419.6,0,0
1761023918077,247.86,6016,1,512,65.89,1,0
1761023920285,237.62,6016,2,128,205.91,0,0
1761023922517,247.86,6016,1,128,229.91,0,0
1761023924891,237.62,6016,2,256,373.16,0,0
1761023927006,247.86,6016,1,32,112.28,1,0
1761023929249,237.62,6016,2,256,241.52,0,0
1761023931682,247.86,6016,1,1024,428.51,0,0
1761023934111,237.62,6016,2,128,428.43,0,0
1761023936660,247.86,6016,1,64,547.55,0,0
1761023938957,247.86,6016,1,1024,293.67,0,0
1761023941092,237.62,6016,2,1024,133.45,1,0
1761023943290,247.86,6016,1,256,197.31,1,0
1761023945407,237.62,6016,2,64,114.74,1,0
1761023947578,247.86,6016,1,256,167.44,1,0
1761023949701,237.62,6016,2,512,121.19,1,0
1761023951900,247.86,6016,1,256,196.88,1,0
1761023954135,237.62,6016,2,128,233.11,0,0
1761023956445,247.82,6016,1,64,309.12,0,0
1761023958603,237.62,6016,2,256,157.0,1,0
1761023960748,247.86,6016,1,512,143.89,1,0
1761023962923,237.62,6016,2,512,174.56,1,0
1761023965088,247.86,6016,1,1024,163.78,1,0
1761023967239,237.62,6016,2,512,150.64,1,0
1761023969394,247.86,6016,1,512,152.56,1,0
1761023971507,237.62,6016,2,128,112.83,1,0
1761023973755,247.86,6016,1,64,246.89,0,0
1761023976223,237.62,6016,2,128,466.67,0,0
1761023978594,247.7,6016,1,64,369.12,0,0
1761023980744,237.62,6016,2,256,148.55,1,0
1761023982951,242.02,6016,1,1024,205.42,0,0
1761023985205,247.86,6016,1,1024,251.11,0,0
1761023987489,237.62,6016,2,256,281.8,0,0
1761023989658,247.86,6016,1,1024,165.48,1,0
1761023991840,237.62,6016,2,512,180.34,1,0
1761023994229,247.86,6016,1,256,387.56,0,0
1761023996360,237.62,6016,2,64,129.79,1,0
1761023998533,247.86,6016,1,128,171.69,1,0
1761024000794,237.62,6016,2,256,259.57,0,0
1761024003158,247.86,6016,1,256,362.22,0,0
1761024005410,237.62,6016,2,512,249.3,0,0
1761024007713,247.86,6016,1,64,301.11,0,0
1761024009954,237.62,6016,2,256,239.68,0,0
1761024012343,247.86,6016,1,1024,385.62,0,0
1761024014497,237.62,6016,2,32,153.16,1,0
1761024016634,247.86,6016,1,32,136.52,1,0
1761024018775,237.62,6016,2,512,139.75,1,0
1761024020945,241.89,6016,1,32,167.99,1,0
1761024023086,247.86,6016,1,128,140.38,1,0
1761024025280,237.62,6016,2,128,192.39,1,0
1761024027349,247.86,6016,1,512,67.46,1,0
1761024029513,237.62,6016,2,32,163.29,1,0
1761024031654,247.86,6016,1,1024,139.11,1,0
1761024033831,237.62,6016,2,1024,174.57,1,0
1761024035985,247.86,6016,1,128,152.55,1,0
1761024038179,237.62,6016,2,1024,191.5,1,0
1761024040384,247.86,6016,1,32,203.5,0,0
1761024042755,237.62,6016,2,64,369.3,0,0
1761024044898,247.86,6016,1,64,141.95,1,0
1761024047122,237.62,6016,2,64,222.71,0,0
1761024049548,247.86,6016,1,1024,423.44,0,0
1761024051623,237.62,6016,2,512,73.43,1,0
1761024053781,247.86,6016,1,32,157.05,1,0
1761024055923,237.62,6016,2,128,140.22,1,0
1761024058091,247.86,6016,1,64,166.69,1,0
1761024060250,237.62,6016,2,512,157.24,1,0
1761024062359,247.86,6016,1,32,108.88,1,0
1761024064577,237.62,6016,2,64,217.27,0,0
1761024066746,247.86,6016,1,1024,167.3,1,0
1761024068812,247.86,6016,1,64,64.85,1,0
1761024071011,237.62,6016,2,32,194.79,1,0
1761024073107,247.86,6016,1,512,94.64,1,0
1761024075249,237.62,6016,2,64,141.62,1,0
1761024077397,247.86,6016,1,1024,145.01,1,0
1761024079571,237.62,6016,2,1024,172.58,1,0
1761024081688,247.86,6016,1,1024,115.37,1,0
1761024083889,237.62,6016,2,64,199.3,1,0
1761024085986,247.86,6016,1,256,95.29,1,0
1761024088177,237.62,6016,2,1024,189.05,1,0
1761024090337,247.86,6016,1,128,159.29,1,0
1761024092440,237.62,6016,2,64,101.17,1,0
1761024094668,247.86,6016,1,1024,225.73,0,0
1761024096759,237.62,6016,2,512,88.81,1,0
1761024098990,247.86,6016,1,128,229.89,0,0
1761024101416,237.62,6016,2,1024,423.61,0,0
1761024103576,247.86,6016,1,128,157.29,1,0
1761024105810,237.62,6016,2,32,231.63,0,0
1761024108161,247.86,6016,1,128,350.02,0,0
1761024110272,237.62,6016,2,1024,108.85,1,0
1761024112463,247.82,6016,1,64,189.92,1,0
1761024114547,247.82,6016,1,1024,81.77,1,0
1761024116746,237.62,6016,2,64,197.2,1,0
1761024118879,247.86,6016,1,64,132.0,1,0
1761024121036,237.62,6016,2,64,156.83,1,0
1761024123212,247.86,6016,1,256,175.37,1,0
1761024125337,237.62,6016,2,128,123.27,1,0
1761024127444,247.86,6016,1,64,106.61,1,0
1761024129631,237.62,6016,2,256,185.8,1,0
1761024131721,247.86,6016,1,1024,87.57,1,0
1761024133871,237.62,6016,2,1024,148.19,1,0
1761024136155,247.86,6016,1,256,282.52,0,0
1761024138532,237.62,6016,2,512,374.53,0,0
1761024140658,247.86,6016,1,32,124.69,1,0
1761024142825,237.62,6016,2,1024,164.53,1,0
1761024144952,247.86,6016,1,512,125.79,1,0
1761024147086,237.62,6016,2,1024,128.43,1,0
1761024149285,242.02,6016,1,512,197.0,1,0
1761024151435,247.86,6016,1,512,149.09,1,0
1761024153554,237.62,6016,2,64,117.9,1,0
1761024155710,247.86,6016,1,32,154.35,1,0
1761024157897,237.62,6016,2,1024,184.3,1,0
1761024160068,247.86,6016,1,64,170.14,1,0
1761024162194,237.62,6016,2,64,124.48,1,0
1761024164312,247.86,6016,1,512,115.59,1,0
1761024166432,237.62,6016,2,64,118.27,1,0
1761024168587,247.86,6016,1,64,154.14,1,0
1761024170804,237.62,6016,2,128,215.52,0,0
1761024172949,247.86,6016,1,1024,142.96,1,0
1761024175081,237.62,6016,2,256,130.72,1,0
1761024177159,247.86,6016,1,32,77.33,1,0
1761024179415,237.62,6016,2,64,253.87,0,0
1761024181807,247.86,6016,1,32,391.04,0,0
1761024184024,237.62,6016,2,512,215.65,0,0
1761024186391,247.86,6016,1,64,366.02,0,0
1761024188556,237.62,6016,2,1024,163.34,1,0
1761024190678,247.86,6016,1,128,120.48,1,0
1761024193020,237.62,6016,2,128,341.39,0,0
1761024195313,247.82,6016,1,64,292.14,0,0
1761024197554,237.62,6016,2,64,240.23,0,0
1761024199893,247.63,6016,1,1024,337.86,0,0
1761024202226,247.86,6016,1,32,332.08,0,0
1761024204539,237.62,6016,2,512,311.04,0,0
1761024206687,247.86,6016,1,128,147.02,1,0
1761024208816,237.62,6016,2,64,128.22,1,0
1761024211113,247.86,6016,1,1024,295.6,0,0
1761024213384,237.62,6016,2,512,268.83,0,0
1761024215638,247.86,6016,1,32,252.19,0,0
1761024218010,237.62,6016,2,512,370.02,0,0
1761024220271,247.86,6016,1,512,259.86,0,0
1761024222644,237.62,6016,2,1024,370.39,0,0
1761024224845,247.86,6016,1,256,198.96,1,0
1761024227365,237.62,6016,2,128,519.13,0,0
1761024229817,247.86,6016,1,512,449.68,0,0
1761024232278,247.86,6016,1,512,459.09,0,0
1761024234751,237.62,6016,2,64,470.66,0,0
1761024237088,247.86,6016,1,512,336.46,0,0
1761024239463,237.62,6016,2,128,374.24,0,0
1761024241691,247.86,6016,1,512,225.28,0,0
1761024243908,237.62,6016,2,512,215.41,0,0
1761024246303,247.86,6016,1,1024,391.79,0,0
1761024248495,237.62,6016,2,128,190.87,1,0
1761024250889,247.86,6016,1,1024,391.59,0,0
1761024253125,237.62,6016,2,512,233.72,0,0
1761024255467,247.86,6016,1,32,340.65,0,0
1761024257626,237.62,6016,2,1024,157.09,1,0
1761024259773,247.86,6016,1,32,146.17,1,0
1761024261931,237.62,6016,2,64,156.65,1,0
1761024264082,242.02,6016,1,128,149.54,1,0
1761024266258,247.86,6016,1,128,174.19,1,0
1761024268384,237.62,6016,2,1024,121.49,1,0
1761024270630,247.86,6016,1,32,244.56,0,0
1761024272813,237.62,6016,2,512,180.81,1,0
1761024275137,247.86,6016,1,32,322.48,0,0
1761024277324,237.62,6016,2,32,186.61,1,0
1761024279447,247.86,6016,1,32,121.69,1,0
1761024281555,237.62,6016,2,64,106.35,1,0
1761024283728,247.82,6016,1,256,171.26,1,0
1761024285860,237.62,6016,2,64,131.15,1,0
1761024288100,247.86,6016,1,512,238.51,0,0
1761024290460,237.62,6016,2,1024,357.56,0,0
1761024292687,247.86,6016,1,128,225.78,0,0
1761024294809,237.62,6016,2,128,120.67,1,0
1761024296904,247.86,6016,1,64,93.62,1,0
1761024299072,237.62,6016,2,1024,166.27,1,0
1761024301206,247.86,6016,1,1024,131.21,1,0
1761024303381,237.62,6016,2,1024,172.58,1,0
1761024305580,247.82,6016,1,64,197.37,1,0
1761024307692,237.64,6016,1,64,109.98,1,0
1761024309828,237.62,6016,2,64,134.78,1,0
1761024312019,247.86,6016,1,1024,189.01,1,0
1761024314105,237.62,6016,2,32,85.64,1,0
1761024316280,247.86,6016,1,1024,172.84,1,0
1761024318398,237.62,6016,2,64,116.54,1,0
1761024320544,247.86,6016,1,64,145.53,1,0
1761024322708,237.62,6016,2,256,161.73,1,0
1761024324852,247.86,6016,1,128,143.06,1,0
1761024327008,237.62,6016,2,64,155.04,1,0
1761024329285,247.86,6016,1,128,275.68,0,0
1761024331630,237.62,6016,2,64,344.36,0,0
1761024333764,242.02,6016,1,512,132.66,1,0
1761024335965,247.86,6016,1,1024,199.12,1,0
1761024338078,237.62,6016,2,128,111.68,1,0
1761024340196,247.86,6016,1,256,117.39,1,0
1761024342331,237.62,6016,2,1024,133.39,1,0
1761024344503,247.86,6016,1,512,170.11,1,0
1761024346742,237.62,6016,2,128,237.93,0,0
1761024349109,247.86,6016,1,32,366.78,0,0
1761024351270,237.62,6016,2,128,158.9,1,0
1761024353443,247.86,6016,1,1024,171.98,1,0
1761024355652,237.62,6016,2,256,207.37,0,0
1761024358089,247.86,6016,1,64,435.06,0,0
1761024360625,237.62,6016,2,512,534.53,0,0
1761024362938,247.86,6016,1,512,310.58,0,0
1761024365141,237.62,6016,2,64,200.97,0,0
1761024367509,247.86,6016,1,32,366.66,0,0
1761024369700,237.62,6016,2,64,190.02,1,0
1761024371809,247.86,6016,1,256,107.12,1,0
1761024373960,237.62,6016,2,128,150.05,1,0
1761024376110,247.63,6016,1,256,148.43,1,0
1761024378354,247.86,6016,1,512,241.89,0,0
1761024380695,237.62,6016,2,32,339.93,0,0
1761024382916,247.86,6016,1,128,219.61,0,0
1761024385108,237.62,6016,2,64,191.47,1,0
1761024387479,247.86,6016,1,32,369.74,0,0
1761024389633,237.62,6016,2,64,152.19,1,0
1761024391824,247.86,6016,1,32,190.96,1,0
1761024393967,237.62,6016,2,256,141.26,1,0
1761024396056,247.86,6016,1,512,88.31,1,0
1761024398301,237.62,6016,2,512,243.32,0,0
1761024400504,247.86,6016,1,32,201.25,0,0
1761024402827,237.62,6016,2,1024,321.9,0,0
1761024405025,247.86,6016,1,1024,196.07,1,0
1761024407165,237.62,6016,2,64,138.62,1,0
1761024409341,247.86,6016,1,32,174.62,1,0
1761024411441,237.62,6016,2,64,99.29,1,0
1761024413604,247.86,6016,1,32,161.6,1,0
1761024415746,237.62,6016,2,512,139.76,1,0
1761024417964,247.86,6016,1,32,217.37,0,0
1761024420456,237.62,6016,2,1024,490.2,0,0
1761024422775,247.86,6016,1,1024,316.02,0,0
1761024425046,237.62,6016,2,1024,269.22,0,0
1761024427383,247.82,6016,1,1024,334.96,0,0
1761024429558,247.86,6016,1,1024,173.73,1,0
1761024431776,237.62,6016,2,256,215.37,0,0
1761024434230,247.86,6016,1,256,451.57,0,0
1761024436582,237.62,6016,2,512,349.98,0,0
1761024438734,247.82,6016,1,1024,149.73,1,0
1761024440907,237.62,6016,2,32,171.57,1,0
1761024443034,247.86,6016,1,1024,124.99,1,0
1761024445243,237.62,6016,2,128,208.23,0,0
1761024447522,247.86,6016,1,32,277.54,0,0
1761024449970,237.62,6016,2,512,446.0,0,0
1761024452227,247.86,6016,1,64,256.25,0,0
1761024454421,237.62,6016,2,64,192.64,1,0
1761024456569,247.86,6016,1,512,147.65,1,0
1761024458836,237.62,6016,2,32,266.18,0,0
1761024461139,247.86,6016,1,1024,299.9,0,0
1761024463326,237.62,6016,2,128,185.97,1,0
1761024465466,247.86,6016,1,512,137.75,1,0
1761024467650,237.62,6016,2,32,182.49,1,0
1761024469819,247.86,6016,1,512,167.3,1,0
1761024471925,237.62,6016,2,64,105.38,1,0
1761024474059,247.86,6016,1,64,132.71,1,0
1761024476207,237.62,6016,2,32,147.46,1,0
1761024478356,247.86,6016,1,1024,147.59,1,0
1761024480489,237.62,6016,2,128,131.83,1,0
1761024482613,241.89,6016,1,32,123.32,1,0
1761024484766,247.86,6016,1,256,151.69,1,0
1761024486950,237.62,6016,2,512,181.71,1,0
1761024489082,247.86,6016,1,1024,130.22,1,0
1761024491215,237.62,6016,2,512,131.15,1,0
1761024493412,247.86,6016,1,32,195.56,1,0
1761024495531,237.62,6016,2,128,117.67,1,0
1761024497667,247.86,6016,1,128,135.13,1,0
1761024499848,237.62,6016,2,512,179.23,1,0
1761024501984,247.86,6016,1,512,134.99,1,0
1761024504128,237.62,6016,2,128,142.69,1,0
1761024506266,247.86,6016,1,128,136.67,1,0
1761024508476,237.62,6016,2,128,208.56,0,0
1761024510598,247.86,6016,1,64,121.35,1,0
1761024512724,237.62,6016,2,32,124.42,1,0
1761024514870,247.86,6016,1,512,144.01,1,0
1761024517041,237.62,6016,2,32,170.39,1,0
1761024519187,247.86,6016,1,256,144.04,1,0
1761024521434,237.62,6016,2,64,246.07,0,0
1761024523843,247.86,6016,1,256,407.83,0,0
1761024526023,237.62,6016,2,64,179.31,1,0
1761024528409,247.86,6016,1,64,384.31,0,0
1761024530645,237.62,6016,2,256,234.25,0,0
1761024533012,247.63,6016,1,128,365.43,0,0
1761024535197,247.86,6016,1,128,184.22,1,0
1761024537310,237.62,6016,2,32,111.42,1,0
1761024539473,247.86,6016,1,256,161.23,1,0
1761024541583,237.62,6016,2,128,108.71,1,0
1761024543749,247.86,6016,1,64,165.46,1,0
1761024545871,237.62,6016,2,128,121.31,1,0
1761024548039,247.86,6016,1,256,166.12,1,0
1761024550235,237.62,6016,2,1024,193.88,1,0
1761024552322,247.86,6016,1,32,86.03,1,0
1761024554491,237.62,6016,2,512,167.22,1,0
1761024556671,247.86,6016,1,1024,179.14,1,0
1761024558845,237.62,6016,2,128,172.55,1,0
1761024560923,247.86,6016,1,32,76.81,1,0
1761024563079,237.62,6016,2,512,154.56,1,0
1761024565211,247.86,6016,1,512,131.03,1,0
1761024567361,237.62,6016,2,256,148.49,1,0
1761024569600,247.86,6016,1,1024,237.65,0,0
1761024572000,237.62,6016,2,1024,398.41,0,0
1761024574193,247.86,6016,1,1024,191.94,1,0
1761024576312,247.86,6016,1,64,117.87,1,0
1761024578439,237.62,6016,2,1024,124.67,1,0
1761024580558,247.86,6016,1,32,117.68,1,0
1761024582757,237.62,6016,2,32,197.98,1,0
1761024584906,247.86,6016,1,1024,147.17,1,0
1761024587031,237.62,6016,2,1024,123.21,1,0
1761024589173,247.86,6016,1,256,141.11,1,0
1761024591451,237.62,6016,2,128,276.34,0,0
1761024593836,247.86,6016,1,32,382.81,0,0
1761024596007,237.62,6016,2,512,169.03,1,0
1761024598073,247.86,6016,1,1024,64.0,1,0
1761024600353,237.62,6016,2,512,278.88,0,0
1761024602500,247.86,6016,1,1024,144.24,1,0
1761024604833,237.62,6016,2,256,331.89,0,0
1761024606965,247.86,6016,1,64,130.53,1,0
1761024609118,237.62,6016,2,128,150.99,1,0
1761024611276,247.82,6016,1,512,156.79,1,0
1761024613433,237.62,6016,2,32,155.49,1,0
1761024615559,247.86,6016,1,256,124.48,1,0
1761024617701,237.62,6016,2,32,140.88,1,0
1761024619912,247.86,6016,1,1024,208.55,0,0
1761024622014,237.62,6016,2,256,101.11,1,0
1761024624167,247.82,6016,1,32,151.86,1,0
1761024626377,247.51,6016,1,128,208.54,0,0
1761024628463,237.62,6016,2,32,85.1,1,0
1761024630621,247.86,6016,1,256,156.19,1,0
1761024632791,237.62,6016,2,256,168.11,1,0
1761024635042,247.86,6016,1,1024,249.17,0,0
1761024637381,237.62,6016,2,512,338.11,0,0
1761024639612,247.86,6016,1,32,229.28,0,0
1761024642055,237.62,6016,2,512,441.35,0,0
1761024644106,247.86,6016,1,256,50.38,1,0
1761024646282,237.62,6016,2,32,175.08,1,0
1761024648553,247.86,6016,1,64,269.97,0,0
1761024650866,237.62,6016,2,1024,310.49,0,0
1761024653051,247.86,6016,1,512,183.5,1,0
1761024655215,237.62,6016,2,128,162.93,1,0
1761024657375,247.86,6016,1,128,159.05,1,0
1761024659494,237.62,6016,2,64,118.1,1,0
1761024661632,242.02,6016,1,32,136.8,1,0
1761024663785,247.86,6016,1,32,151.98,1,0
1761024665909,237.62,6016,2,128,122.93,1,0
1761024668117,247.86,6016,1,256,206.83,0,0
1761024670224,237.62,6016,2,64,106.05,1,0
1761024672366,247.86,6016,1,1024,139.2,1,0
1761024674568,237.62,6016,2,128,200.58,0,0
1761024676692,247.86,6016,1,32,123.06,1,0
1761024678874,237.62,6016,2,512,179.92,1,0
1761024680978,247.86,6016,1,512,101.92,1,0
1761024683141,237.62,6016,2,128,161.69,1,0
1761024685325,247.86,6016,1,256,183.5,1,0
1761024687419,237.62,6016,2,1024,90.6,1,0
1761024689616,247.86,6016,1,128,196.41,1,0
1761024691736,237.62,6016,2,512,117.67,1,0
1761024693912,242.02,6016,1,1024,173.57,1,0
1761024696163,247.86,6016,1,512,248.8,0,0
1761024698495,237.62,6016,2,512,326.55,0,0
1761024700621,247.86,6016,1,512,123.65,1,0
1761024702803,237.62,6016,2,512,179.4,1,0
1761024704924,247.86,6016,1,256,120.03,1,0
1761024707163,237.62,6016,2,32,236.79,0,0
1761024709572,247.86,6016,1,1024,406.9,0,0
1761024712012,237.62,6016,2,32,437.99,0,0
1761024714111,247.86,6016,1,128,98.19,1,0
1761024716382,237.62,6016,2,512,269.02,0,0
1761024718739,247.86,6016,1,32,355.29,0,0
1761024720915,237.62,6016,2,1024,174.13,1,0
1761024723038,247.86,6016,1,128,120.23,1,0
1761024725237,237.62,6016,2,64,198.97,1,0
1761024727660,247.86,6016,1,128,421.22,0,0
1761024729793,237.62,6016,2,512,131.53,1,0
1761024732092,247.86,6016,1,512,296.38,0,0
1761024734351,237.62,6016,2,128,257.24,0,0
1761024736610,247.63,6016,1,64,258.26,0,0
1761024739036,247.86,6016,1,256,424.64,0,0
1761024741167,237.62,6016,2,256,129.09,1,0
1761024743285,247.86,6016,1,512,117.7,1,0
1761024745435,237.62,6016,2,32,148.61,1,0
1761024747573,247.86,6016,1,128,137.33,1,0
1761024749790,237.62,6016,2,512,216.17,0,0
1761024751859,247.86,6016,1,64,67.89,1,0
1761024754028,237.62,6016,2,1024,166.19,1,0
1761024756191,247.86,6016,1,1024,161.88,1,0
1761024758394,237.62,6016,2,32,201.89,0,0
1761024760503,247.86,6016,1,64,107.87,1,0
1761024762641,237.62,6016,2,128,137.09,1,0
1761024764833,247.86,6016,1,32,191.17,1,0
1761024766969,237.62,6016,2,64,136.2,1,0
1761024769186,247.86,6016,1,128,215.6,0,0
1761024771543,237.62,6016,2,32,355.96,0,0
1761024773764,247.82,6016,1,32,219.79,0,0
1761024775861,237.62,6016,2,64,95.46,1,0
1761024777959,247.86,6016,1,1024,97.08,1,0
1761024780157,237.62,6016,2,1024,194.95,1,0
1761024782265,247.86,6016,1,512,106.86,1,0
1761024784442,237.62,6016,2,64,174.93,1,0
1761024786612,247.82,6016,1,32,168.3,1,0
1761024788722,237.64,6016,1,256,108.97,1,0
1761024790948,237.62,6016,2,32,225.02,0,0
1761024793322,247.86,6016,1,128,371.49,0,0
1761024795474,237.62,6016,2,512,151.22,1,0
1761024797710,247.86,6016,1,512,234.18,0,0
1761024800152,237.62,6016,2,512,440.03,0,0
1761024802239,247.86,6016,1,256,85.47,1,0
1761024804383,237.62,6016,2,64,143.41,1,0
1761024806540,247.86,6016,1,64,155.46,1,0
1761024808700,237.62,6016,2,1024,157.38,1,0
1761024810827,247.86,6016,1,32,126.12,1,0
1761024812982,237.62,6016,2,64,154.29,1,0
1761024815098,247.86,6016,1,32,113.7,1,0
1761024817317,237.62,6016,2,128,218.1,0,0
1761024819440,247.86,6016,1,128,120.82,1,0
1761024821575,237.62,6016,2,1024,133.31,1,0
1761024823697,242.02,6016,1,256,120.52,1,0
1761024825909,247.86,6016,1,512,210.32,0,0
1761024828003,237.62,6016,2,32,93.32,1,0
1761024830147,247.86,6016,1,256,142.41,1,0
1761024832345,237.62,6016,2,32,196.38,1,0
1761024834447,247.86,6016,1,32,100.61,1,0
1761024836671,237.62,6016,2,32,222.4,0,0
1761024838931,247.86,6016,1,1024,257.68,0,0
1761024841407,237.62,6016,2,32,474.47,0,0
1761024843799,247.86,6016,1,256,389.36,0,0
1761024846121,237.62,6016,2,512,320.54,0,0
1761024848256,247.86,6016,1,256,133.33,1,0
1761024850425,237.62,6016,2,32,168.14,1,0
1761024852782,247.86,6016,1,512,355.0,0,0
1761024855052,237.62,6016,2,128,268.28,0,0
1761024857166,247.86,6016,1,1024,112.27,1,0
1761024859420,237.62,6016,2,256,253.39,0,0
1761024861811,247.86,6016,1,128,389.0,0,0
1761024863936,237.62,6016,2,256,123.14,1,0
1761024866130,247.82,6016,1,256,192.22,1,0
1761024868278,247.86,6016,1,32,146.75,1,0
1761024870391,237.62,6016,2,1024,111.05,1,0
1761024872597,247.86,6016,1,32,203.86,0,0
1761024874964,237.62,6016,2,32,365.74,0,0
1761024877149,247.86,6016,1,1024,182.55,1,0
1761024879288,237.62,6016,2,32,137.56,1,0
1761024881431,247.86,6016,1,64,141.61,1,0
1761024883666,237.62,6016,2,64,233.42,0,0
1761024886161,247.82,6016,1,64,494.19,0,0
1761024888519,237.62,6016,2,256,355.87,0,0
1761024890657,247.86,6016,1,256,136.39,1,0
1761024892812,237.62,6016,2,1024,152.34,1,0
1761024894951,247.86,6016,1,128,137.89,1,0
1761024897107,247.86,6016,1,1024,153.29,1,0
1761024899289,237.62,6016,2,32,180.84,1,0
